sample,sample_size,pct_fragments_clade,n_fragments_clade,n_fragments_taxon,n_minimisers,n_distinct_minimisers,rank,n_taxa_in_rank,ncbi_id,taxon,domain,kingdom,phylum,class,order,family,genus,species,db_n_minimisers_taxon,db_n_minimisers_clade,ratio_taxon,ratio_clade,pvalue,padj,significance
PD53788a,441740,0,1,1,15,15,S,118,1604,Lactobacillus amylovorus,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_amylovorus,119105,138217,1.259392972587213e-4,1.0852500054262501e-4,5.038481505567379e-35,5.945408176569507e-33,Significant
PD53788a,441740,0.01,24,9,640,585,G,71,2742598,Limosilactobacillus,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,NA,22386,1186533,0.02613240418118467,4.930330635557544e-4,0,0,Significant
PD53788a,441740,0,7,7,331,307,S,118,1633,Limosilactobacillus vaginalis,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus_vaginalis,69372,69372,0.004425416594591478,0.004425416594591478,0,0,Significant
PD53788a,441740,0,5,5,109,94,S,118,227942,Limosilactobacillus gastricus,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus_gastricus,59720,59720,0.0015740120562625587,0.0015740120562625587,0,0,Significant
PD53788a,441740,0,2,2,20,18,S,118,104955,Limosilactobacillus frumenti,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus_frumenti,55505,55505,3.242951085487794e-4,3.242951085487794e-4,7.811416889810294e-135,9.217471929976147e-133,Significant
PD53788a,441740,0,1,1,19,16,S,118,1598,Limosilactobacillus reuteri,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,Limosilactobacillus_reuteri,355443,372559,4.5014249823459737e-5,4.294621791447798e-5,3.078167260436026e-12,3.632237367314511e-10,Significant
PD53788a,441740,0,8,0,133,122,G,71,2767891,Schleiferilactobacillus,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Schleiferilactobacillus,NA,0,166397,Inf,7.331862954259992e-4,0,0,Significant
PD53788a,441740,0,8,8,133,122,S,118,304207,Schleiferilactobacillus harbinensis,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Schleiferilactobacillus,Schleiferilactobacillus_harbinensis,166397,166397,7.331862954259992e-4,7.331862954259992e-4,0,0,Significant
PD53788a,441740,0,5,5,130,125,G,71,2759736,Lacticaseibacillus,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus,NA,173531,1172516,7.203323901781238e-4,1.0660835331884598e-4,2.349028151089259e-270,1.667809987273374e-268,Significant
PD53788a,441740,0,1,0,111,87,F,48,81852,Enterococcaceae,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,NA,NA,7642,4602835,0.011384454331326878,1.8901394466671083e-5,1.0838747750828718e-12,5.2025989203977845e-11,Significant
PD53788a,441740,0,1,1,85,65,G,71,1350,Enterococcus,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,NA,650946,3386884,9.985467304507594e-5,1.9191681793648675e-5,2.786631134756821e-10,1.9785081056773426e-8,Significant
PD53788a,441740,0,1,0,30,27,F,48,186827,Aerococcaceae,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,NA,NA,81,666219,0.3333333333333333,4.052721402421726e-5,6.789326410328271e-18,3.25887667695757e-16,Significant
PD53788a,441740,0,1,1,17,17,G,71,1375,Aerococcus,Bacteria,NA,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,NA,29545,463999,5.753934675918091e-4,3.66380099957112e-5,2.1139982282868076e-10,1.5009387420836332e-8,Significant
PD53788a,441740,0.02,95,20,3242,2948,G,71,1378,Gemella,Bacteria,NA,Bacillota,Bacilli,Bacillales,NA,Gemella,NA,5004,303032,0.5891286970423661,0.00972834552126508,0,0,Significant
PD53788a,441740,0.01,58,58,1911,1734,S,118,84135,Gemella sanguinis,Bacteria,NA,Bacillota,Bacilli,Bacillales,NA,Gemella,Gemella_sanguinis,46818,46818,0.037037037037037035,0.037037037037037035,0,0,Significant
PD53788a,441740,0,17,17,1014,939,S,118,1379,Gemella haemolysans,Bacteria,NA,Bacillota,Bacilli,Bacillales,NA,Gemella,Gemella_haemolysans,104903,104903,0.0089511262785621,0.0089511262785621,0,0,Significant
PD53788a,441740,0,1,0,229,209,F,48,90964,Staphylococcaceae,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,NA,NA,37089,7916442,0.005635093963169673,2.6400749225472758e-5,1.6909830562097107e-59,8.116718669806611e-58,Significant
PD53788a,441740,0,1,1,188,172,G,71,1279,Staphylococcus,Bacteria,NA,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,NA,866334,5953342,1.9853774641189194e-4,2.8891335320564482e-5,1.5138912802332798e-58,1.0748628089656287e-56,Significant
PD53788a,441740,0.74,3247,4,141712,41920,F,48,1843491,Selenomonadaceae,Bacteria,NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,NA,NA,61,904247,687.2131147540983,0.04635901473822971,0,0,Significant
PD53788a,441740,0.73,3243,155,141637,41920,G,71,970,Selenomonas,Bacteria,NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,NA,15113,634692,2.773770925693112,0.06604778380694888,0,0,Significant
PD53788a,441740,0.7,3085,2998,137937,40869,S,118,69823,Selenomonas sputigena,Bacteria,NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas_sputigena,139435,177885,0.293104313837989,0.2297495572982545,0,0,Significant
PD53788a,441740,0,1,1,112,51,S,118,712538,Selenomonas sp. oral taxon 478,Bacteria,NA,Bacillota,Negativicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas_sp._oral_taxon_478,36335,36335,0.0014036053392046236,0.0014036053392046236,0,0,Significant
PD53788a,441740,0.16,701,0,17288,14970,F,48,31977,Veillonellaceae,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,NA,NA,218,1060505,68.6697247706422,0.014115916473755428,0,0,Significant
PD53788a,441740,0.15,666,253,16433,14216,G,71,29465,Veillonella,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,NA,67496,487472,0.2106198885859903,0.029162700626907803,0,0,Significant
PD53788a,441740,0.06,256,252,6633,5823,S,118,29466,Veillonella parvula,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella_parvula,116480,135678,0.04999141483516484,0.04291779065139521,0,0,Significant
PD53788a,441740,0.03,142,142,5591,4809,S,118,39777,Veillonella atypica,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella_atypica,59745,59745,0.0804920913884007,0.0804920913884007,0,0,Significant
PD53788a,441740,0,11,11,324,293,S,118,39778,Veillonella dispar,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella_dispar,37066,37066,0.007904818431986187,0.007904818431986187,0,0,Significant
PD53788a,441740,0,4,4,191,157,S,118,423477,Veillonella rogosae,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella_rogosae,78300,78300,0.0020051085568326948,0.0020051085568326948,0,0,Significant
PD53788a,441740,0.01,35,0,801,718,G,71,39948,Dialister,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Dialister,NA,60965,193736,0.011777249241367999,0.0037060742453648263,0,0,Significant
PD53788a,441740,0.01,35,35,777,698,S,118,39950,Dialister pneumosintes,Bacteria,NA,Bacillota,Negativicutes,Veillonellales,Veillonellaceae,Dialister,Dialister_pneumosintes,38956,38956,0.017917650682821643,0.017917650682821643,0,0,Significant
PD53788a,441740,0.47,2091,5,49735,26688,F,48,1570339,Peptoniphilaceae,Bacteria,NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,NA,NA,3728,856719,7.1587982832618025,0.0311514043694607,0,0,Significant
PD53788a,441740,0.47,2086,0,49493,26537,G,71,543311,Parvimonas,Bacteria,NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,NA,0,108164,Inf,0.2453404090085426,0,0,Significant
PD53788a,441740,0.47,2086,2086,49493,26537,S,118,33033,Parvimonas micra,Bacteria,NA,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Parvimonas,Parvimonas_micra,108164,108164,0.2453404090085426,0.2453404090085426,0,0,Significant
PD53788a,441740,0.04,179,0,7246,5933,F,48,543314,Eubacteriales Family XIII. Incertae Sedis,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Eubacteriales_Family_XIII._Incertae_Sedis,NA,NA,107,580141,55.44859813084112,0.010226824168607287,0,0,Significant
PD53788a,441740,0.04,179,30,7229,5918,G,71,86331,Mogibacterium,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Eubacteriales_Family_XIII._Incertae_Sedis,Mogibacterium,NA,3552,136715,1.6661036036036037,0.04328713016128442,0,0,Significant
PD53788a,441740,0.03,134,134,6092,4979,S,118,114527,Mogibacterium diversum,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Eubacteriales_Family_XIII._Incertae_Sedis,Mogibacterium,Mogibacterium_diversum,80124,80124,0.06214118116918776,0.06214118116918776,0,0,Significant
PD53788a,441740,0,15,15,540,442,S,118,86332,Mogibacterium pumilum,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Eubacteriales_Family_XIII._Incertae_Sedis,Mogibacterium,Mogibacterium_pumilum,53039,53039,0.008333490450423274,0.008333490450423274,0,0,Significant
PD53788a,441740,0.02,76,1,2400,1719,F,48,186804,Peptostreptococcaceae,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,NA,NA,5055,1637944,0.3400593471810089,0.0010494864293284752,0,0,Significant
PD53788a,441740,0.02,75,0,1885,1506,G,71,44259,Filifactor,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,Filifactor,NA,0,53883,Inf,0.027949446021936417,0,0,Significant
PD53788a,441740,0.02,75,0,1885,1506,S,118,143361,Filifactor alocis,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Peptostreptococcaceae,Filifactor,Filifactor_alocis,0,53883,Inf,0.027949446021936417,0,0,Significant
PD53788a,441740,0,4,1,450,357,F,48,186803,Lachnospiraceae,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,NA,NA,187674,8029561,0.0019022347261741105,4.4460712111160246e-5,3.584401076415291e-244,1.72051251667934e-242,Significant
PD53788a,441740,0,2,0,82,42,G,71,2719313,Enterocloster,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,NA,6743,596624,0.006228681595728904,7.039609536324385e-5,3.517698466448993e-56,2.497565911178785e-54,Significant
PD53788a,441740,0,2,2,73,37,S,118,208479,Enterocloster bolteae,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster_bolteae,319462,319462,1.158197219074569e-4,1.158197219074569e-4,8.77326397854625e-90,1.0352451494684574e-87,Significant
PD53788a,441740,0,1,0,153,141,G,71,1164882,Lachnoanaerobaculum,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,NA,0,85054,Inf,0.0016577703576551367,0,0,Significant
PD53788a,441740,0,1,1,153,141,S,118,617123,Lachnoanaerobaculum umeaense,Bacteria,NA,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Lachnoanaerobaculum,Lachnoanaerobaculum_umeaense,85054,85054,0.0016577703576551367,0.0016577703576551367,0,0,Significant
PD53788a,441740,0,3,0,179,135,F,48,128827,Erysipelotrichaceae,Bacteria,NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,NA,NA,685,1307485,0.19708029197080293,1.0325166254297372e-4,5.449193606636865e-281,2.615612931185695e-279,Significant
PD53788a,441740,0,3,0,120,87,G,71,118747,Bulleidia,Bacteria,NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,NA,0,47110,Inf,0.0018467416684355763,0,0,Significant
PD53788a,441740,0,3,3,120,87,S,118,2806552,Bulleidia sp. zg-1006,Bacteria,NA,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Bulleidia,Bulleidia_sp._zg-1006,47110,47110,0.0018467416684355763,0.0018467416684355763,0,0,Significant
PD53788a,441740,0.03,140,1,3597,3295,F,48,31953,Bifidobacteriaceae,Bacteria,NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,NA,NA,1335,2954632,2.4681647940074907,0.0011151981025048128,0,0,Significant
PD53788a,441740,0.03,137,56,3507,3223,G,71,1678,Bifidobacterium,Bacteria,NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,NA,503235,2587361,0.00640456248074955,0.0012456707819279954,0,0,Significant
PD53788a,441740,0.02,74,0,1798,1680,S,118,158787,Bifidobacterium scardovii,Bacteria,NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium_scardovii,0,90789,Inf,0.01850444437101411,0,0,Significant
PD53788a,441740,0,6,6,532,473,S,118,216816,Bifidobacterium longum,Bacteria,NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium_longum,184924,283359,0.00255780753174277,0.0016692605493384717,0,0,Significant
PD53788a,441740,0,1,1,61,57,S,118,1689,Bifidobacterium dentium,Bacteria,NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium_dentium,113796,113852,5.008963408204155e-4,5.006499666233356e-4,0,0,Significant
PD53788a,441740,0,2,2,36,25,G,71,2701,Gardnerella,Bacteria,NA,Actinomycetota,Actinomycetes,Bifidobacteriales,Bifidobacteriaceae,Gardnerella,NA,75394,246595,3.3159137331883174e-4,1.013808065856972e-4,9.80477196328173e-53,6.961388093930028e-51,Significant
PD53788a,441740,0.03,133,2,3302,2965,F,48,1268,Micrococcaceae,Bacteria,NA,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,NA,NA,224528,13891852,0.013205479940141096,2.1343446503749105e-4,0,0,Significant
PD53788a,441740,0.03,123,9,3110,2785,G,71,32207,Rothia,Bacteria,NA,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Rothia,NA,16391,922287,0.16991031663717893,0.0030196674137226267,0,0,Significant
PD53788a,441740,0.02,103,103,2744,2444,S,118,43675,Rothia mucilaginosa,Bacteria,NA,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Rothia,Rothia_mucilaginosa,187023,208061,0.013067911433353117,0.011746555096822566,0,0,Significant
PD53788a,441740,0,11,11,253,235,S,118,2047,Rothia dentocariosa,Bacteria,NA,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Rothia,Rothia_dentocariosa,110647,138875,0.0021238714108832595,0.001692169216921692,0,0,Significant
PD53788a,441740,0,7,7,108,105,G,71,1269,Micrococcus,Bacteria,NA,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Micrococcus,NA,103479,357718,0.001014698634505552,2.935273036302339e-4,0,0,Significant
PD53788a,441740,0,1,1,15,13,G,71,57493,Kocuria,Bacteria,NA,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Kocuria,NA,139223,889994,9.337537619502525e-5,1.460684004611267e-5,0.04078946808493802,1,Non-significant
PD53788a,441740,0,2,0,216,163,F,48,85023,Microbacteriaceae,Bacteria,NA,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,NA,NA,201366,19125789,8.094713109462372e-4,8.522524221092265e-6,0.7794867600040023,1,Non-significant
PD53788a,441740,0,2,2,85,53,G,71,33882,Microbacterium,Bacteria,NA,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Microbacterium,NA,622111,7096365,8.51937998202893e-5,7.468612451586129e-6,0.9196082160441925,1,Non-significant
PD53788a,441740,0.01,42,5,3694,3217,F,48,2049,Actinomycetaceae,Bacteria,NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,NA,NA,8149,4723219,0.3947723647073261,6.811032899384932e-4,0,0,Significant
PD53788a,441740,0,19,2,2808,2402,G,71,2529408,Schaalia,Bacteria,NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Schaalia,NA,3789,714503,0.633940353655318,0.003361777347330942,0,0,Significant
PD53788a,441740,0,17,17,2569,2197,S,118,1660,Schaalia odontolytica,Bacteria,NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Schaalia,Schaalia_odontolytica,196681,196681,0.011170372328796375,0.011170372328796375,0,0,Significant
PD53788a,441740,0,18,16,659,629,G,71,1654,Actinomyces,Bacteria,NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,NA,198753,2369273,0.003164732104672634,2.6548228085155235e-4,0,0,Significant
PD53788a,441740,0,2,2,179,168,S,118,1852377,Actinomyces pacaensis,Bacteria,NA,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces_pacaensis,61569,61569,0.0027286459094674267,0.0027286459094674267,0,0,Significant
PD53788a,441740,0.01,33,0,559,515,F,48,31957,Propionibacteriaceae,Bacteria,NA,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,NA,NA,13285,3722028,0.038765525028227325,1.3836542873938616e-4,0,0,Significant
PD53788a,441740,0.01,30,5,444,439,G,71,1912216,Cutibacterium,Bacteria,NA,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Cutibacterium,NA,23124,552859,0.01898460473966442,7.940541801797565e-4,0,0,Significant
PD53788a,441740,0.01,25,25,406,404,S,118,1747,Cutibacterium acnes,Bacteria,NA,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium_acnes,129840,138230,0.003111521873074553,0.0029226651233451493,0,0,Significant
PD53788a,441740,0,2,0,47,28,G,71,1743,Propionibacterium,Bacteria,NA,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Propionibacterium,NA,3421,324086,0.008184741303712365,8.639682059700203e-5,8.467285001591268e-49,6.011772351129801e-47,Significant
PD53788a,441740,0,2,2,41,26,S,118,556499,Propionibacterium acidifaciens,Bacteria,NA,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Propionibacterium,Propionibacterium_acidifaciens,86148,86148,3.0180619399173517e-4,3.0180619399173517e-4,1.0886808407464398e-179,1.284643392080799e-177,Significant
PD53788a,441740,0,1,0,39,26,G,71,2801844,Arachnia,Bacteria,NA,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Arachnia,NA,3191,281981,0.00814791601378878,9.220479394001723e-5,4.606255937885964e-49,3.2704417158990346e-47,Significant
PD53788a,441740,0,1,1,38,25,S,118,1750,Arachnia propionica,Bacteria,NA,Actinomycetota,Actinomycetes,Propionibacteriales,Propionibacteriaceae,Arachnia,Arachnia_propionica,176486,176516,1.416542955248575e-4,1.4163022048992727e-4,8.092230811246617e-77,9.548832357271008e-75,Significant
PD53788a,441740,0,9,0,320,276,F,48,1653,Corynebacteriaceae,Bacteria,NA,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,NA,NA,0,9805876,Inf,2.8146388961067833e-5,3.3776593105017597e-88,1.6212764690408446e-86,Significant
PD53788a,441740,0,9,0,320,276,G,71,1716,Corynebacterium,Bacteria,NA,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,NA,695265,9805876,3.9697093913831417e-4,2.8146388961067833e-5,3.3776593105017597e-88,2.3981381104562495e-86,Significant
PD53788a,441740,0,9,9,220,188,S,118,43768,Corynebacterium matruchotii,Bacteria,NA,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium_matruchotii,129029,129029,0.001457036790178952,0.001457036790178952,0,0,Significant
PD53788a,441740,0,5,0,504,443,F,48,1643824,Atopobiaceae,Bacteria,NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,NA,NA,2817,692812,0.15725949591764288,6.394231046806349e-4,0,0,Significant
PD53788a,441740,0,4,0,396,349,G,71,2767353,Lancefieldella,Bacteria,NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Lancefieldella,NA,0,51006,Inf,0.0068423322746343565,0,0,Significant
PD53788a,441740,0,4,0,396,349,S,118,1382,Lancefieldella parvula,Bacteria,NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Lancefieldella,Lancefieldella_parvula,0,51006,Inf,0.0068423322746343565,0,0,Significant
PD53788a,441740,0,1,0,91,84,G,71,133925,Olsenella,Bacteria,NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,NA,377,232934,0.22281167108753316,0.00036061717052899103,0,0,Significant
PD53788a,441740,0,1,0,90,83,S,118,133926,Olsenella uli,Bacteria,NA,Actinomycetota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella_uli,0,66182,Inf,0.001254117433743314,0,0,Significant
PD53788a,441740,0,3,2,439,370,F,48,1643826,Eggerthellaceae,Bacteria,NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,NA,NA,27519,1492377,0.01344525600494204,2.4792662979930677e-4,0,0,Significant
PD53788a,441740,0,1,0,63,57,G,71,84162,Cryptobacterium,Bacteria,NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Cryptobacterium,NA,0,53774,Inf,0.001059991817607022,0,0,Significant
PD53788a,441740,0,1,0,63,57,S,118,84163,Cryptobacterium curtum,Bacteria,NA,Actinomycetota,Coriobacteriia,Eggerthellales,Eggerthellaceae,Cryptobacterium,Cryptobacterium_curtum,0,53774,Inf,0.001059991817607022,0,0,Significant
PD53788a,441740,1.3,5745,152,165626,104934,F,48,171552,Prevotellaceae,Bacteria,NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,NA,NA,10766,3974501,9.746795467211593,0.026401804905823396,0,0,Significant
PD53788a,441740,1.27,5591,1687,163338,103708,G,71,838,Prevotella,Bacteria,NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,NA,177182,3569112,0.5853190504678805,0.029057087589293918,0,0,Significant
PD53788a,441740,0.3,1342,1342,41905,27021,S,118,28135,Prevotella oris,Bacteria,NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_oris,93731,93731,0.2882824252381816,0.2882824252381816,0,0,Significant
PD53788a,441740,0.23,1033,1031,25246,18689,S,118,28131,Prevotella intermedia,Bacteria,NA,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_intermedia,264994,279686,0.07052612511981403,0.06682136395815307,0,0,Significant
